from,to,value,type,lng1,lat1,lng2,lat2
汉中,广元,3.5,move_out,107.045478,33.081569,105.819687,32.44104
汉中,陇南,1.94,move_out,107.045478,33.081569,104.934573,33.39448
汉中,重庆,1.57,move_out,107.045478,33.081569,106.530635,29.544606
汉中,巴中,1.13,move_out,107.045478,33.081569,106.757916,31.869189
汉中,绵阳,0.96,move_out,107.045478,33.081569,104.705519,31.504701
汉中,深圳,0.87,move_out,107.045478,33.081569,114.025974,22.546054
汉中,达州,0.83,move_out,107.045478,33.081569,107.494973,31.214199
汉中,兰州,0.76,move_out,107.045478,33.081569,103.823305,36.064226
汉中,北京,0.76,move_out,107.045478,33.081569,116.395645,39.929986
汉中,成都,8.49,move_in,107.045478,33.081569,104.067923,30.679943
汉中,陇南,4.96,move_in,107.045478,33.081569,104.934573,33.39448
汉中,广元,4.59,move_in,107.045478,33.081569,105.819687,32.44104
汉中,重庆,2.48,move_in,107.045478,33.081569,106.530635,29.544606
汉中,巴中,2.47,move_in,107.045478,33.081569,106.757916,31.869189
汉中,绵阳,1.52,move_in,107.045478,33.081569,104.705519,31.504701
汉中,南充,1.12,move_in,107.045478,33.081569,106.105554,30.800965
汉中,达州,1.1,move_in,107.045478,33.081569,107.494973,31.214199
汉中,天水,0.87,move_in,107.045478,33.081569,105.736932,34.584319
汉中,北京,0.75,move_in,107.045478,33.081569,116.395645,39.929986
菏泽,北京,7.32,move_out,115.46336,35.26244,116.395645,39.929986
菏泽,上海,3.34,move_out,115.46336,35.26244,121.487899,31.249162
菏泽,苏州,3.24,move_out,115.46336,35.26244,120.619907,31.317987
菏泽,天津,2.8,move_out,115.46336,35.26244,117.210813,39.14393
菏泽,商丘,2.7,move_out,115.46336,35.26244,115.641886,34.438589
菏泽,郑州,2.31,move_out,115.46336,35.26244,113.649644,34.75661
菏泽,开封,1.86,move_out,115.46336,35.26244,114.351642,34.801854
菏泽,徐州,1.48,move_out,115.46336,35.26244,117.188107,34.271553
菏泽,濮阳,1.18,move_out,115.46336,35.26244,115.026627,35.753298
菏泽,西安,0.96,move_out,115.46336,35.26244,108.953098,34.2778
菏泽,商丘,5.52,move_in,115.46336,35.26244,115.641886,34.438589
菏泽,开封,3.76,move_in,115.46336,35.26244,114.351642,34.801854
菏泽,北京,3.57,move_in,115.46336,35.26244,116.395645,39.929986
菏泽,濮阳,3.39,move_in,115.46336,35.26244,115.026627,35.753298
菏泽,徐州,2.24,move_in,115.46336,35.26244,117.188107,34.271553
菏泽,新乡,2.02,move_in,115.46336,35.26244,113.91269,35.307258
菏泽,郑州,1.65,move_in,115.46336,35.26244,113.649644,34.75661
菏泽,宿州,1.18,move_in,115.46336,35.26244,116.988692,33.636772
菏泽,上海,1.15,move_in,115.46336,35.26244,121.487899,31.249162
菏泽,天津,1.13,move_in,115.46336,35.26244,117.210813,39.14393
淄博,北京,3.39,move_out,118.059134,36.804685,116.395645,39.929986
淄博,天津,1.25,move_out,118.059134,36.804685,117.210813,39.14393
淄博,上海,0.81,move_out,118.059134,36.804685,121.487899,31.249162
淄博,石家庄,0.48,move_out,118.059134,36.804685,114.522082,38.048958
淄博,南京,0.42,move_out,118.059134,36.804685,118.778074,32.057236
淄博,沧州,0.39,move_out,118.059134,36.804685,116.863806,38.297615
淄博,郑州,0.36,move_out,118.059134,36.804685,113.649644,34.75661
淄博,廊坊,0.35,move_out,118.059134,36.804685,116.703602,39.518611
淄博,徐州,0.28,move_out,118.059134,36.804685,117.188107,34.271553
淄博,苏州,0.26,move_out,118.059134,36.804685,120.619907,31.317987
淄博,北京,1.55,move_in,118.059134,36.804685,116.395645,39.929986
淄博,天津,0.8,move_in,118.059134,36.804685,117.210813,39.14393
淄博,保定,0.57,move_in,118.059134,36.804685,115.49481,38.886565
淄博,上海,0.57,move_in,118.059134,36.804685,121.487899,31.249162
淄博,邯郸,0.51,move_in,118.059134,36.804685,114.482694,36.609308
淄博,石家庄,0.51,move_in,118.059134,36.804685,114.522082,38.048958
淄博,沧州,0.49,move_in,118.059134,36.804685,116.863806,38.297615
淄博,徐州,0.44,move_in,118.059134,36.804685,117.188107,34.271553
淄博,南京,0.33,move_in,118.059134,36.804685,118.778074,32.057236
淄博,邢台,0.31,move_in,118.059134,36.804685,114.520487,37.069531
大同,北京,15.74,move_out,113.290509,40.113744,116.395645,39.929986
大同,张家口,6.13,move_out,113.290509,40.113744,114.893782,40.811188
大同,乌兰察布,6.01,move_out,113.290509,40.113744,113.112846,41.022363
大同,呼和浩特,4.73,move_out,113.290509,40.113744,111.660351,40.828319
大同,天津,4.33,move_out,113.290509,40.113744,117.210813,39.14393
大同,鄂尔多斯,3.88,move_out,113.290509,40.113744,109.993706,39.81649
大同,保定,3.23,move_out,113.290509,40.113744,115.49481,38.886565
大同,包头,1.63,move_out,113.290509,40.113744,109.846239,40.647119
大同,石家庄,1.07,move_out,113.290509,40.113744,114.522082,38.048958
大同,廊坊,0.93,move_out,113.290509,40.113744,116.703602,39.518611
大同,张家口,9.94,move_in,113.290509,40.113744,114.893782,40.811188
大同,乌兰察布,8.84,move_in,113.290509,40.113744,113.112846,41.022363
大同,北京,6.66,move_in,113.290509,40.113744,116.395645,39.929986
大同,保定,4.57,move_in,113.290509,40.113744,115.49481,38.886565
大同,呼和浩特,4.09,move_in,113.290509,40.113744,111.660351,40.828319
大同,天津,1.86,move_in,113.290509,40.113744,117.210813,39.14393
大同,包头,1.53,move_in,113.290509,40.113744,109.846239,40.647119
大同,鄂尔多斯,1.39,move_in,113.290509,40.113744,109.993706,39.81649
大同,石家庄,0.98,move_in,113.290509,40.113744,114.522082,38.048958
大同,唐山,0.57,move_in,113.290509,40.113744,118.183451,39.650531
长治,北京,5.47,move_out,113.120292,36.201664,116.395645,39.929986
长治,郑州,3.07,move_out,113.120292,36.201664,113.649644,34.75661
长治,安阳,2.81,move_out,113.120292,36.201664,114.351807,36.110267
长治,邯郸,2.59,move_out,113.120292,36.201664,114.482694,36.609308
长治,天津,1.79,move_out,113.120292,36.201664,117.210813,39.14393
长治,西安,1.17,move_out,113.120292,36.201664,108.953098,34.2778
长治,石家庄,1.15,move_out,113.120292,36.201664,114.522082,38.048958
长治,焦作,1.05,move_out,113.120292,36.201664,113.211836,35.234608
长治,新乡,1.01,move_out,113.120292,36.201664,113.91269,35.307258
长治,苏州,0.8,move_out,113.120292,36.201664,120.619907,31.317987
长治,安阳,7,move_in,113.120292,36.201664,114.351807,36.110267
长治,邯郸,4.77,move_in,113.120292,36.201664,114.482694,36.609308
长治,北京,2.72,move_in,113.120292,36.201664,116.395645,39.929986
长治,郑州,2.16,move_in,113.120292,36.201664,113.649644,34.75661
长治,焦作,2.09,move_in,113.120292,36.201664,113.211836,35.234608
长治,新乡,2.02,move_in,113.120292,36.201664,113.91269,35.307258
长治,邢台,1.13,move_in,113.120292,36.201664,114.520487,37.069531
长治,洛阳,1.02,move_in,113.120292,36.201664,112.447525,34.657368
长治,聊城,0.9,move_in,113.120292,36.201664,115.986869,36.455829
长治,西安,0.9,move_in,113.120292,36.201664,108.953098,34.2778
阳泉,石家庄,12.85,move_out,113.569238,37.869529,114.522082,38.048958
阳泉,北京,8.36,move_out,113.569238,37.869529,116.395645,39.929986
阳泉,天津,3.09,move_out,113.569238,37.869529,117.210813,39.14393
阳泉,保定,1.61,move_out,113.569238,37.869529,115.49481,38.886565
阳泉,榆林,1.27,move_out,113.569238,37.869529,109.745926,38.279439
阳泉,西安,0.97,move_out,113.569238,37.869529,108.953098,34.2778
阳泉,济南,0.87,move_out,113.569238,37.869529,117.024967,36.682785
阳泉,邢台,0.6,move_out,113.569238,37.869529,114.520487,37.069531
阳泉,邯郸,0.55,move_out,113.569238,37.869529,114.482694,36.609308
阳泉,上海,0.5,move_out,113.569238,37.869529,121.487899,31.249162
阳泉,石家庄,8.91,move_in,113.569238,37.869529,114.522082,38.048958
阳泉,北京,4.13,move_in,113.569238,37.869529,116.395645,39.929986
阳泉,保定,2.55,move_in,113.569238,37.869529,115.49481,38.886565
阳泉,安阳,1.96,move_in,113.569238,37.869529,114.351807,36.110267
阳泉,天津,1.6,move_in,113.569238,37.869529,117.210813,39.14393
阳泉,邯郸,1.43,move_in,113.569238,37.869529,114.482694,36.609308
阳泉,邢台,1.33,move_in,113.569238,37.869529,114.520487,37.069531
阳泉,西安,0.93,move_in,113.569238,37.869529,108.953098,34.2778
阳泉,沧州,0.68,move_in,113.569238,37.869529,116.863806,38.297615
阳泉,烟台,0.65,move_in,113.569238,37.869529,121.309555,37.536562
马鞍山,南京,26.98,move_out,118.515882,31.688528,118.778074,32.057236
马鞍山,上海,6.37,move_out,118.515882,31.688528,121.487899,31.249162
马鞍山,苏州,3.16,move_out,118.515882,31.688528,120.619907,31.317987
马鞍山,无锡,1.84,move_out,118.515882,31.688528,120.305456,31.570037
马鞍山,杭州,1.74,move_out,118.515882,31.688528,120.219375,30.259244
马鞍山,常州,1.38,move_out,118.515882,31.688528,119.981861,31.771397
马鞍山,镇江,1.28,move_out,118.515882,31.688528,119.455835,32.204409
马鞍山,北京,0.86,move_out,118.515882,31.688528,116.395645,39.929986
马鞍山,宁波,0.76,move_out,118.515882,31.688528,121.579006,29.885259
马鞍山,嘉兴,0.62,move_out,118.515882,31.688528,120.760428,30.773992
马鞍山,南京,16.11,move_in,118.515882,31.688528,118.778074,32.057236
马鞍山,上海,2.12,move_in,118.515882,31.688528,121.487899,31.249162
马鞍山,苏州,1.63,move_in,118.515882,31.688528,120.619907,31.317987
马鞍山,无锡,1.07,move_in,118.515882,31.688528,120.305456,31.570037
马鞍山,杭州,1.01,move_in,118.515882,31.688528,120.219375,30.259244
马鞍山,常州,0.96,move_in,118.515882,31.688528,119.981861,31.771397
马鞍山,镇江,0.74,move_in,118.515882,31.688528,119.455835,32.204409
马鞍山,徐州,0.72,move_in,118.515882,31.688528,117.188107,34.271553
马鞍山,淮安,0.72,move_in,118.515882,31.688528,119.030186,33.606513
马鞍山,扬州,0.7,move_in,118.515882,31.688528,119.427778,32.408505
平凉,西安,14.05,move_out,106.688911,35.55011,108.953098,34.2778
平凉,固原,6.06,move_out,106.688911,35.55011,106.285268,36.021523
平凉,银川,5.26,move_out,106.688911,35.55011,106.206479,38.502621
平凉,宝鸡,4.69,move_out,106.688911,35.55011,107.170645,34.364081
平凉,咸阳,4.23,move_out,106.688911,35.55011,108.707509,34.345373
平凉,中卫,0.99,move_out,106.688911,35.55011,105.196754,37.521124
平凉,吴忠,0.92,move_out,106.688911,35.55011,106.208254,37.993561
平凉,西宁,0.84,move_out,106.688911,35.55011,101.767921,36.640739
平凉,北京,0.83,move_out,106.688911,35.55011,116.395645,39.929986
平凉,延安,0.46,move_out,106.688911,35.55011,109.50051,36.60332
平凉,固原,11.28,move_in,106.688911,35.55011,106.285268,36.021523
平凉,西安,10.68,move_in,106.688911,35.55011,108.953098,34.2778
平凉,宝鸡,6.11,move_in,106.688911,35.55011,107.170645,34.364081
平凉,咸阳,5.82,move_in,106.688911,35.55011,108.707509,34.345373
平凉,银川,4.33,move_in,106.688911,35.55011,106.206479,38.502621
平凉,中卫,1.7,move_in,106.688911,35.55011,105.196754,37.521124
平凉,北京,0.85,move_in,106.688911,35.55011,116.395645,39.929986
平凉,延安,0.82,move_in,106.688911,35.55011,109.50051,36.60332
平凉,成都,0.77,move_in,106.688911,35.55011,104.067923,30.679943
平凉,西宁,0.74,move_in,106.688911,35.55011,101.767921,36.640739
白银,中卫,3.99,move_out,104.171241,36.546682,105.196754,37.521124
白银,西安,3.03,move_out,104.171241,36.546682,108.953098,34.2778
白银,银川,2.74,move_out,104.171241,36.546682,106.206479,38.502621
白银,西宁,1.46,move_out,104.171241,36.546682,101.767921,36.640739
白银,北京,0.74,move_out,104.171241,36.546682,116.395645,39.929986
白银,固原,0.69,move_out,104.171241,36.546682,106.285268,36.021523
白银,成都,0.57,move_out,104.171241,36.546682,104.067923,30.679943
白银,吴忠,0.54,move_out,104.171241,36.546682,106.208254,37.993561
白银,阿拉善,0.42,move_out,104.171241,36.546682,105.695683,38.843075
白银,榆林,0.41,move_out,104.171241,36.546682,109.745926,38.279439
白银,中卫,6.8,move_in,104.171241,36.546682,105.196754,37.521124
白银,银川,3.31,move_in,104.171241,36.546682,106.206479,38.502621
白银,西安,2.87,move_in,104.171241,36.546682,108.953098,34.2778
白银,西宁,1.53,move_in,104.171241,36.546682,101.767921,36.640739
白银,固原,1.15,move_in,104.171241,36.546682,106.285268,36.021523
白银,吴忠,1.1,move_in,104.171241,36.546682,106.208254,37.993561
白银,阿拉善,1.1,move_in,104.171241,36.546682,105.695683,38.843075
白银,成都,0.82,move_in,104.171241,36.546682,104.067923,30.679943
白银,北京,0.71,move_in,104.171241,36.546682,116.395645,39.929986
白银,石嘴山,0.67,move_in,104.171241,36.546682,106.379337,39.020223
银川,榆林,4.61,move_out,106.206479,38.502621,109.745926,38.279439
银川,西安,3.52,move_out,106.206479,38.502621,108.953098,34.2778
银川,鄂尔多斯,3.45,move_out,106.206479,38.502621,109.993706,39.81649
银川,阿拉善,3.45,move_out,106.206479,38.502621,105.695683,38.843075
银川,兰州,2.66,move_out,106.206479,38.502621,103.823305,36.064226
银川,北京,2.05,move_out,106.206479,38.502621,116.395645,39.929986
银川,乌海,1.5,move_out,106.206479,38.502621,106.831999,39.683177
银川,延安,1.48,move_out,106.206479,38.502621,109.50051,36.60332
银川,庆阳,1.43,move_out,106.206479,38.502621,107.644227,35.726801
银川,巴彦淖尔,1.34,move_out,106.206479,38.502621,107.423807,40.76918
银川,阿拉善,5.63,move_in,106.206479,38.502621,105.695683,38.843075
银川,榆林,4.3,move_in,106.206479,38.502621,109.745926,38.279439
银川,鄂尔多斯,2.48,move_in,106.206479,38.502621,109.993706,39.81649
银川,西安,2.01,move_in,106.206479,38.502621,108.953098,34.2778
银川,庆阳,1.7,move_in,106.206479,38.502621,107.644227,35.726801
银川,平凉,1.63,move_in,106.206479,38.502621,106.688911,35.55011
银川,乌海,1.34,move_in,106.206479,38.502621,106.831999,39.683177
银川,北京,1.23,move_in,106.206479,38.502621,116.395645,39.929986
银川,兰州,1.22,move_in,106.206479,38.502621,103.823305,36.064226
银川,延安,1.05,move_in,106.206479,38.502621,109.50051,36.60332
玉林,深圳,12.34,move_out,110.151676,22.643974,114.025974,22.546054
玉林,东莞,11.72,move_out,110.151676,22.643974,113.763434,23.043024
玉林,广州,8.07,move_out,110.151676,22.643974,113.30765,23.120049
玉林,佛山,7.14,move_out,110.151676,22.643974,113.134026,23.035095
玉林,中山,3.43,move_out,110.151676,22.643974,113.42206,22.545178
玉林,湛江,2.81,move_out,110.151676,22.643974,110.365067,21.257463
玉林,茂名,2.33,move_out,110.151676,22.643974,110.931245,21.668226
玉林,惠州,1.32,move_out,110.151676,22.643974,114.410658,23.11354
玉林,江门,1.29,move_out,110.151676,22.643974,113.078125,22.575117
玉林,珠海,0.99,move_out,110.151676,22.643974,113.562447,22.256915
玉林,茂名,6.66,move_in,110.151676,22.643974,110.931245,21.668226
玉林,湛江,6.05,move_in,110.151676,22.643974,110.365067,21.257463
玉林,东莞,3.11,move_in,110.151676,22.643974,113.763434,23.043024
玉林,广州,3.04,move_in,110.151676,22.643974,113.30765,23.120049
玉林,深圳,2.7,move_in,110.151676,22.643974,114.025974,22.546054
玉林,佛山,2.36,move_in,110.151676,22.643974,113.134026,23.035095
玉林,中山,1.22,move_in,110.151676,22.643974,113.42206,22.545178
玉林,云浮,0.94,move_in,110.151676,22.643974,112.050946,22.937976
玉林,惠州,0.59,move_in,110.151676,22.643974,114.410658,23.11354
玉林,江门,0.58,move_in,110.151676,22.643974,113.078125,22.575117
咸宁,深圳,6.04,move_out,114.300061,29.880657,114.025974,22.546054
咸宁,东莞,4.97,move_out,114.300061,29.880657,113.763434,23.043024
咸宁,岳阳,3.26,move_out,114.300061,29.880657,113.146196,29.378007
咸宁,广州,3.01,move_out,114.300061,29.880657,113.30765,23.120049
咸宁,长沙,2.31,move_out,114.300061,29.880657,112.979353,28.213478
咸宁,上海,2.06,move_out,114.300061,29.880657,121.487899,31.249162
咸宁,苏州,1.81,move_out,114.300061,29.880657,120.619907,31.317987
咸宁,杭州,1.17,move_out,114.300061,29.880657,120.219375,30.259244
咸宁,九江,1.02,move_out,114.300061,29.880657,115.999848,29.71964
咸宁,温州,0.97,move_out,114.300061,29.880657,120.690635,28.002838
咸宁,岳阳,6.71,move_in,114.300061,29.880657,113.146196,29.378007
咸宁,长沙,2.41,move_in,114.300061,29.880657,112.979353,28.213478
咸宁,九江,1.97,move_in,114.300061,29.880657,115.999848,29.71964
咸宁,深圳,1.54,move_in,114.300061,29.880657,114.025974,22.546054
咸宁,广州,1.15,move_in,114.300061,29.880657,113.30765,23.120049
咸宁,东莞,0.86,move_in,114.300061,29.880657,113.763434,23.043024
咸宁,上海,0.67,move_in,114.300061,29.880657,121.487899,31.249162
咸宁,北京,0.63,move_in,114.300061,29.880657,116.395645,39.929986
咸宁,株洲,0.62,move_in,114.300061,29.880657,113.131695,27.827433
咸宁,益阳,0.6,move_in,114.300061,29.880657,112.366547,28.588088
怀化,深圳,7.4,move_out,109.986959,27.557483,114.025974,22.546054
怀化,铜仁,4.45,move_out,109.986959,27.557483,109.196161,27.726271
怀化,黔东南,3.92,move_out,109.986959,27.557483,107.985353,26.583992
怀化,东莞,3.87,move_out,109.986959,27.557483,113.763434,23.043024
怀化,广州,3.12,move_out,109.986959,27.557483,113.30765,23.120049
怀化,桂林,1.81,move_out,109.986959,27.557483,110.26092,25.262901
怀化,重庆,1.33,move_out,109.986959,27.557483,106.530635,29.544606
怀化,佛山,1.29,move_out,109.986959,27.557483,113.134026,23.035095
怀化,贵阳,1.24,move_out,109.986959,27.557483,106.709177,26.629907
怀化,柳州,1.11,move_out,109.986959,27.557483,109.422402,24.329053
怀化,黔东南,7.25,move_in,109.986959,27.557483,107.985353,26.583992
怀化,铜仁,6.47,move_in,109.986959,27.557483,109.196161,27.726271
怀化,重庆,3.06,move_in,109.986959,27.557483,106.530635,29.544606
怀化,桂林,2.05,move_in,109.986959,27.557483,110.26092,25.262901
怀化,深圳,1.91,move_in,109.986959,27.557483,114.025974,22.546054
怀化,广州,1.42,move_in,109.986959,27.557483,113.30765,23.120049
怀化,柳州,1.35,move_in,109.986959,27.557483,109.422402,24.329053
怀化,贵阳,0.97,move_in,109.986959,27.557483,106.709177,26.629907
怀化,东莞,0.9,move_in,109.986959,27.557483,113.763434,23.043024
怀化,遵义,0.65,move_in,109.986959,27.557483,106.93126,27.699961
上饶,杭州,10.75,move_out,117.955464,28.457623,120.219375,30.259244
上饶,金华,6.68,move_out,117.955464,28.457623,119.652576,29.102899
上饶,上海,6.2,move_out,117.955464,28.457623,121.487899,31.249162
上饶,宁波,3.6,move_out,117.955464,28.457623,121.579006,29.885259
上饶,温州,3.36,move_out,117.955464,28.457623,120.690635,28.002838
上饶,衢州,2.55,move_out,117.955464,28.457623,118.875842,28.95691
上饶,深圳,2.31,move_out,117.955464,28.457623,114.025974,22.546054
上饶,苏州,2.01,move_out,117.955464,28.457623,120.619907,31.317987
上饶,厦门,1.97,move_out,117.955464,28.457623,118.103886,24.489231
上饶,福州,1.58,move_out,117.955464,28.457623,119.330221,26.047125
上饶,金华,6.32,move_in,117.955464,28.457623,119.652576,29.102899
上饶,杭州,5.2,move_in,117.955464,28.457623,120.219375,30.259244
上饶,衢州,4.63,move_in,117.955464,28.457623,118.875842,28.95691
上饶,上海,2.89,move_in,117.955464,28.457623,121.487899,31.249162
上饶,温州,2.29,move_in,117.955464,28.457623,120.690635,28.002838
上饶,南平,2.28,move_in,117.955464,28.457623,118.181883,26.643626
上饶,宁波,1.98,move_in,117.955464,28.457623,121.579006,29.885259
上饶,黄山,1.39,move_in,117.955464,28.457623,118.29357,29.734435
上饶,福州,1.21,move_in,117.955464,28.457623,119.330221,26.047125
上饶,台州,1.06,move_in,117.955464,28.457623,121.440613,28.668283
赣州,广州,13.64,move_out,114.935909,25.845296,113.30765,23.120049
赣州,深圳,12.35,move_out,114.935909,25.845296,114.025974,22.546054
赣州,东莞,9.74,move_out,114.935909,25.845296,113.763434,23.043024
赣州,佛山,4.23,move_out,114.935909,25.845296,113.134026,23.035095
赣州,惠州,3.45,move_out,114.935909,25.845296,114.410658,23.11354
赣州,厦门,2.97,move_out,114.935909,25.845296,118.103886,24.489231
赣州,泉州,2.6,move_out,114.935909,25.845296,118.600362,24.901652
赣州,中山,2.56,move_out,114.935909,25.845296,113.42206,22.545178
赣州,汕头,2.28,move_out,114.935909,25.845296,116.72865,23.383908
赣州,梅州,2.17,move_out,114.935909,25.845296,116.126403,24.304571
赣州,广州,3.89,move_in,114.935909,25.845296,113.30765,23.120049
赣州,韶关,2.79,move_in,114.935909,25.845296,113.594461,24.80296
赣州,黄冈,2.79,move_in,114.935909,25.845296,114.906618,30.446109
赣州,龙岩,2.52,move_in,114.935909,25.845296,117.017997,25.078685
赣州,深圳,2.42,move_in,114.935909,25.845296,114.025974,22.546054
赣州,东莞,1.9,move_in,114.935909,25.845296,113.763434,23.043024
赣州,梅州,1.89,move_in,114.935909,25.845296,116.126403,24.304571
赣州,河源,1.63,move_in,114.935909,25.845296,114.713721,23.757251
赣州,郴州,1.62,move_in,114.935909,25.845296,113.037704,25.782264
赣州,惠州,1.43,move_in,114.935909,25.845296,114.410658,23.11354
聊城,北京,9.99,move_out,115.986869,36.455829,116.395645,39.929986
聊城,濮阳,4.53,move_out,115.986869,36.455829,115.026627,35.753298
聊城,天津,3.74,move_out,115.986869,36.455829,117.210813,39.14393
聊城,邯郸,3.38,move_out,115.986869,36.455829,114.482694,36.609308
聊城,邢台,2.99,move_out,115.986869,36.455829,114.520487,37.069531
聊城,苏州,1.15,move_out,115.986869,36.455829,120.619907,31.317987
聊城,上海,1.08,move_out,115.986869,36.455829,121.487899,31.249162
聊城,郑州,1.07,move_out,115.986869,36.455829,113.649644,34.75661
聊城,石家庄,1.01,move_out,115.986869,36.455829,114.522082,38.048958
聊城,廊坊,0.86,move_out,115.986869,36.455829,116.703602,39.518611
聊城,濮阳,10.38,move_in,115.986869,36.455829,115.026627,35.753298
聊城,邯郸,6.57,move_in,115.986869,36.455829,114.482694,36.609308
聊城,邢台,6.16,move_in,115.986869,36.455829,114.520487,37.069531
聊城,北京,4.3,move_in,115.986869,36.455829,116.395645,39.929986
聊城,天津,1.58,move_in,115.986869,36.455829,117.210813,39.14393
聊城,石家庄,1.11,move_in,115.986869,36.455829,114.522082,38.048958
聊城,安阳,1,move_in,115.986869,36.455829,114.351807,36.110267
聊城,保定,0.85,move_in,115.986869,36.455829,115.49481,38.886565
聊城,沧州,0.78,move_in,115.986869,36.455829,116.863806,38.297615
聊城,新乡,0.71,move_in,115.986869,36.455829,113.91269,35.307258
忻州,北京,6.87,move_out,112.727939,38.461031,116.395645,39.929986
忻州,榆林,5.75,move_out,112.727939,38.461031,109.745926,38.279439
忻州,鄂尔多斯,3.74,move_out,112.727939,38.461031,109.993706,39.81649
忻州,保定,3.1,move_out,112.727939,38.461031,115.49481,38.886565
忻州,石家庄,2.26,move_out,112.727939,38.461031,114.522082,38.048958
忻州,天津,1.69,move_out,112.727939,38.461031,117.210813,39.14393
忻州,呼和浩特,1.61,move_out,112.727939,38.461031,111.660351,40.828319
忻州,西安,0.94,move_out,112.727939,38.461031,108.953098,34.2778
忻州,包头,0.9,move_out,112.727939,38.461031,109.846239,40.647119
忻州,廊坊,0.46,move_out,112.727939,38.461031,116.703602,39.518611
忻州,榆林,8.81,move_in,112.727939,38.461031,109.745926,38.279439
忻州,保定,5.36,move_in,112.727939,38.461031,115.49481,38.886565
忻州,石家庄,4.38,move_in,112.727939,38.461031,114.522082,38.048958
忻州,鄂尔多斯,3.85,move_in,112.727939,38.461031,109.993706,39.81649
忻州,北京,3.6,move_in,112.727939,38.461031,116.395645,39.929986
忻州,天津,1.7,move_in,112.727939,38.461031,117.210813,39.14393
忻州,呼和浩特,1.54,move_in,112.727939,38.461031,111.660351,40.828319
忻州,沧州,0.92,move_in,112.727939,38.461031,116.863806,38.297615
忻州,西安,0.84,move_in,112.727939,38.461031,108.953098,34.2778
忻州,包头,0.76,move_in,112.727939,38.461031,109.846239,40.647119
临汾,北京,7.52,move_out,111.538788,36.099745,116.395645,39.929986
临汾,西安,4.21,move_out,111.538788,36.099745,108.953098,34.2778
临汾,延安,1.61,move_out,111.538788,36.099745,109.50051,36.60332
临汾,郑州,1.54,move_out,111.538788,36.099745,113.649644,34.75661
临汾,天津,1.38,move_out,111.538788,36.099745,117.210813,39.14393
临汾,渭南,1.21,move_out,111.538788,36.099745,109.483933,34.502358
临汾,榆林,1.19,move_out,111.538788,36.099745,109.745926,38.279439
临汾,石家庄,0.84,move_out,111.538788,36.099745,114.522082,38.048958
临汾,三门峡,0.68,move_out,111.538788,36.099745,111.181262,34.78332
临汾,洛阳,0.65,move_out,111.538788,36.099745,112.447525,34.657368
临汾,西安,4.24,move_in,111.538788,36.099745,108.953098,34.2778
临汾,北京,3.96,move_in,111.538788,36.099745,116.395645,39.929986
临汾,延安,3.62,move_in,111.538788,36.099745,109.50051,36.60332
临汾,渭南,1.42,move_in,111.538788,36.099745,109.483933,34.502358
临汾,榆林,1.11,move_in,111.538788,36.099745,109.745926,38.279439
临汾,焦作,1.1,move_in,111.538788,36.099745,113.211836,35.234608
临汾,郑州,1.02,move_in,111.538788,36.099745,113.649644,34.75661
临汾,邯郸,1.02,move_in,111.538788,36.099745,114.482694,36.609308
临汾,安阳,1,move_in,111.538788,36.099745,114.351807,36.110267
临汾,洛阳,0.89,move_in,111.538788,36.099745,112.447525,34.657368
达州,重庆,24.2,move_out,107.494973,31.214199,106.530635,29.544606
达州,东莞,1.41,move_out,107.494973,31.214199,113.763434,23.043024
达州,深圳,1.28,move_out,107.494973,31.214199,114.025974,22.546054
达州,西安,1.1,move_out,107.494973,31.214199,108.953098,34.2778
达州,安康,0.85,move_out,107.494973,31.214199,109.038045,32.70437
达州,福州,0.72,move_out,107.494973,31.214199,119.330221,26.047125
达州,广州,0.61,move_out,107.494973,31.214199,113.30765,23.120049
达州,上海,0.48,move_out,107.494973,31.214199,121.487899,31.249162
达州,北京,0.48,move_out,107.494973,31.214199,116.395645,39.929986
达州,贵阳,0.45,move_out,107.494973,31.214199,106.709177,26.629907
达州,重庆,26.37,move_in,107.494973,31.214199,106.530635,29.544606
达州,西安,2.14,move_in,107.494973,31.214199,108.953098,34.2778
达州,安康,1.2,move_in,107.494973,31.214199,109.038045,32.70437
达州,汉中,0.84,move_in,107.494973,31.214199,107.045478,33.081569
达州,东莞,0.77,move_in,107.494973,31.214199,113.763434,23.043024
达州,福州,0.71,move_in,107.494973,31.214199,119.330221,26.047125
达州,渭南,0.68,move_in,107.494973,31.214199,109.483933,34.502358
达州,深圳,0.62,move_in,107.494973,31.214199,114.025974,22.546054
达州,广州,0.57,move_in,107.494973,31.214199,113.30765,23.120049
达州,恩施,0.57,move_in,107.494973,31.214199,109.517433,30.308978
兰州,西安,5.76,move_out,103.823305,36.064226,108.953098,34.2778
兰州,西宁,4.45,move_out,103.823305,36.064226,101.767921,36.640739
兰州,海东,3.34,move_out,103.823305,36.064226,102.085207,36.51761
兰州,银川,1.83,move_out,103.823305,36.064226,106.206479,38.502621
兰州,北京,1.38,move_out,103.823305,36.064226,116.395645,39.929986
兰州,成都,1.37,move_out,103.823305,36.064226,104.067923,30.679943
兰州,宝鸡,0.99,move_out,103.823305,36.064226,107.170645,34.364081
兰州,咸阳,0.84,move_out,103.823305,36.064226,108.707509,34.345373
兰州,中卫,0.82,move_out,103.823305,36.064226,105.196754,37.521124
兰州,重庆,0.78,move_out,103.823305,36.064226,106.530635,29.544606
