"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
422,"2017-12-02 10:41:34","2017-12-02 10:48:37",3187,"Warren St",40.7211236,-74.03805095,3184,"Paulus Hook",40.7141454,-74.0335519,31727,"Subscriber",1985,1
221,"2017-12-02 10:42:27","2017-12-02 10:46:08",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31716,"Subscriber",NULL,0
224,"2017-12-02 10:43:22","2017-12-02 10:47:06",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3203,"Hamilton Park",40.727595966,-74.044247311,29607,"Subscriber",1975,2
523,"2017-12-02 10:43:37","2017-12-02 10:52:21",3213,"Van Vorst Park",40.71848892,-74.047726625,3183,"Exchange Place",40.7162469,-74.0334588,31680,"Customer",1984,2
398,"2017-12-02 10:44:17","2017-12-02 10:50:56",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,31690,"Subscriber",1979,1
473,"2017-12-02 10:44:21","2017-12-02 10:52:14",3213,"Van Vorst Park",40.71848892,-74.047726625,3183,"Exchange Place",40.7162469,-74.0334588,31834,"Customer",1981,1
116,"2017-12-02 10:45:11","2017-12-02 10:47:08",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3211,"Newark Ave",40.72152515,-74.046304543,31914,"Subscriber",1982,2
6312,"2017-12-02 10:47:22","2017-12-02 12:32:34",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,31759,"Subscriber",1971,1
907,"2017-12-02 10:48:17","2017-12-02 11:03:25",3201,"Dey St",40.737711,-74.066921,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31843,"Customer",NULL,0
1053,"2017-12-02 10:48:20","2017-12-02 11:05:53",3199,"Newport Pkwy",40.7287448,-74.0321082,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31938,"Subscriber",1963,2
185,"2017-12-02 10:49:00","2017-12-02 10:52:05",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31747,"Subscriber",1965,1
993,"2017-12-02 10:49:12","2017-12-02 11:05:45",3199,"Newport Pkwy",40.7287448,-74.0321082,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31754,"Subscriber",1963,1
154,"2017-12-02 10:52:27","2017-12-02 10:55:01",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26174,"Subscriber",1957,1
458,"2017-12-02 10:53:03","2017-12-02 11:00:42",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29607,"Subscriber",1978,0
269,"2017-12-02 10:54:15","2017-12-02 10:58:44",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,31825,"Subscriber",1988,1
92,"2017-12-02 10:59:21","2017-12-02 11:00:54",3187,"Warren St",40.7211236,-74.03805095,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31760,"Subscriber",1988,1
560,"2017-12-02 10:59:58","2017-12-02 11:09:19",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31817,"Subscriber",1985,1
442,"2017-12-02 11:00:05","2017-12-02 11:07:27",3210,"Pershing Field",40.742677141,-74.051788633,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,31687,"Subscriber",1985,2
102,"2017-12-02 11:02:33","2017-12-02 11:04:15",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,29586,"Subscriber",1949,1
415,"2017-12-02 11:02:42","2017-12-02 11:09:38",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3202,"Newport PATH",40.7272235,-74.0337589,31732,"Subscriber",1979,2
226,"2017-12-02 11:04:00","2017-12-02 11:07:47",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29579,"Subscriber",1958,2
233,"2017-12-02 11:04:29","2017-12-02 11:08:23",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,31825,"Subscriber",1988,1
92,"2017-12-02 11:06:56","2017-12-02 11:08:28",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3187,"Warren St",40.7211236,-74.03805095,31864,"Subscriber",1989,1
80,"2017-12-02 11:07:36","2017-12-02 11:08:56",3213,"Van Vorst Park",40.71848892,-74.047726625,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29681,"Subscriber",1981,1
233,"2017-12-02 11:07:41","2017-12-02 11:11:34",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,32493,"Subscriber",1988,1
693,"2017-12-02 11:07:45","2017-12-02 11:19:18",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3194,"McGinley Square",40.7253399253558,-74.06762212514877,20068,"Subscriber",1985,2
241,"2017-12-02 11:07:51","2017-12-02 11:11:53",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,26286,"Subscriber",1986,2
217,"2017-12-02 11:08:23","2017-12-02 11:12:00",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26247,"Subscriber",1984,1
693,"2017-12-02 11:10:57","2017-12-02 11:22:30",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,31954,"Subscriber",1986,1
355,"2017-12-02 11:10:58","2017-12-02 11:16:53",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26308,"Subscriber",1973,1
259,"2017-12-02 11:11:28","2017-12-02 11:15:47",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29586,"Subscriber",1949,1
70,"2017-12-02 11:11:41","2017-12-02 11:12:52",3213,"Van Vorst Park",40.71848892,-74.047726625,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31742,"Subscriber",1981,1
1719,"2017-12-02 11:12:54","2017-12-02 11:41:34",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31949,"Subscriber",1989,2
291,"2017-12-02 11:13:06","2017-12-02 11:17:57",3201,"Dey St",40.737711,-74.066921,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26229,"Subscriber",1964,2
234,"2017-12-02 11:14:21","2017-12-02 11:18:16",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26172,"Subscriber",1969,1
490,"2017-12-02 11:15:56","2017-12-02 11:24:06",3211,"Newark Ave",40.72152515,-74.046304543,3206,"Hilltop",40.7311689,-74.0575736,31907,"Subscriber",1985,2
153,"2017-12-02 11:16:11","2017-12-02 11:18:44",3213,"Van Vorst Park",40.71848892,-74.047726625,3481,"York St",40.71649,-74.04105,26201,"Subscriber",1981,1
174,"2017-12-02 11:16:45","2017-12-02 11:19:40",3639,"Harborside",40.7192517,-74.034234,3184,"Paulus Hook",40.7141454,-74.0335519,31940,"Subscriber",1982,1
429,"2017-12-02 11:17:01","2017-12-02 11:24:11",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31938,"Subscriber",1993,1
180,"2017-12-02 11:19:18","2017-12-02 11:22:19",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,31743,"Subscriber",1986,1
323,"2017-12-02 11:20:06","2017-12-02 11:25:29",3639,"Harborside",40.7192517,-74.034234,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26180,"Subscriber",1956,1
232,"2017-12-02 11:20:28","2017-12-02 11:24:20",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31778,"Subscriber",1973,1
115,"2017-12-02 11:20:37","2017-12-02 11:22:33",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31738,"Subscriber",1976,1
121,"2017-12-02 11:20:42","2017-12-02 11:22:44",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31816,"Subscriber",1981,2
116,"2017-12-02 11:21:37","2017-12-02 11:23:33",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,31539,"Subscriber",1976,1
383,"2017-12-02 11:22:12","2017-12-02 11:28:36",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,33372,"Subscriber",1976,1
359,"2017-12-02 11:22:17","2017-12-02 11:28:17",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31750,"Subscriber",1976,1
342,"2017-12-02 11:23:20","2017-12-02 11:29:03",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3211,"Newark Ave",40.72152515,-74.046304543,31779,"Subscriber",1973,1
202,"2017-12-02 11:24:41","2017-12-02 11:28:04",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26189,"Subscriber",1981,1
1351,"2017-12-02 11:25:13","2017-12-02 11:47:45",3203,"Hamilton Park",40.727595966,-74.044247311,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31539,"Subscriber",1982,1
430,"2017-12-02 11:25:18","2017-12-02 11:32:29",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,26190,"Subscriber",1972,1
1346,"2017-12-02 11:25:20","2017-12-02 11:47:46",3203,"Hamilton Park",40.727595966,-74.044247311,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31825,"Subscriber",1986,2
430,"2017-12-02 11:25:23","2017-12-02 11:32:34",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,29641,"Subscriber",1976,2
308,"2017-12-02 11:27:38","2017-12-02 11:32:47",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3185,"City Hall",40.7177325,-74.043845,26208,"Subscriber",1983,2
451,"2017-12-02 11:32:17","2017-12-02 11:39:49",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3202,"Newport PATH",40.7272235,-74.0337589,29620,"Subscriber",1990,1
190,"2017-12-02 11:32:26","2017-12-02 11:35:36",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31802,"Subscriber",1981,1
198,"2017-12-02 11:33:40","2017-12-02 11:36:58",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3185,"City Hall",40.7177325,-74.043845,31709,"Subscriber",1973,1
304,"2017-12-02 11:36:46","2017-12-02 11:41:51",3211,"Newark Ave",40.72152515,-74.046304543,3639,"Harborside",40.7192517,-74.034234,31779,"Subscriber",1996,1
655,"2017-12-02 11:38:08","2017-12-02 11:49:04",3214,"Essex Light Rail",40.7127742,-74.0364857,3203,"Hamilton Park",40.727595966,-74.044247311,31694,"Subscriber",1982,1
319,"2017-12-02 11:40:36","2017-12-02 11:45:56",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,26252,"Subscriber",1976,1
633,"2017-12-02 11:40:43","2017-12-02 11:51:16",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3639,"Harborside",40.7192517,-74.034234,26180,"Subscriber",1956,1
541,"2017-12-02 11:41:59","2017-12-02 11:51:00",3211,"Newark Ave",40.72152515,-74.046304543,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26193,"Subscriber",1973,1
501,"2017-12-02 11:42:18","2017-12-02 11:50:39",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29616,"Subscriber",1974,1
486,"2017-12-02 11:42:20","2017-12-02 11:50:27",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31940,"Subscriber",1986,2
268,"2017-12-02 11:42:27","2017-12-02 11:46:55",3214,"Essex Light Rail",40.7127742,-74.0364857,3187,"Warren St",40.7211236,-74.03805095,31811,"Subscriber",1995,2
370,"2017-12-02 11:42:44","2017-12-02 11:48:55",3185,"City Hall",40.7177325,-74.043845,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26208,"Subscriber",1987,2
270,"2017-12-02 11:43:19","2017-12-02 11:47:50",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31762,"Subscriber",1992,1
745,"2017-12-02 11:43:31","2017-12-02 11:55:56",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29600,"Subscriber",1983,1
261,"2017-12-02 11:43:37","2017-12-02 11:47:58",3184,"Paulus Hook",40.7141454,-74.0335519,3187,"Warren St",40.7211236,-74.03805095,31727,"Subscriber",1962,1
227,"2017-12-02 11:44:11","2017-12-02 11:47:59",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29613,"Subscriber",1984,1
415,"2017-12-02 11:44:38","2017-12-02 11:51:33",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,31769,"Subscriber",1991,2
412,"2017-12-02 11:44:49","2017-12-02 11:51:42",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,31731,"Subscriber",1987,1
190,"2017-12-02 11:46:32","2017-12-02 11:49:43",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,26262,"Subscriber",1980,2
348,"2017-12-02 11:46:40","2017-12-02 11:52:29",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,26269,"Subscriber",1986,2
511,"2017-12-02 11:52:19","2017-12-02 12:00:51",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,31762,"Subscriber",1980,1
517,"2017-12-02 11:53:38","2017-12-02 12:02:16",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3639,"Harborside",40.7192517,-74.034234,31683,"Subscriber",1986,1
849,"2017-12-02 11:55:41","2017-12-02 12:09:50",3214,"Essex Light Rail",40.7127742,-74.0364857,3199,"Newport Pkwy",40.7287448,-74.0321082,31890,"Subscriber",1975,1
257,"2017-12-02 11:56:04","2017-12-02 12:00:21",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,31754,"Subscriber",1988,1
235,"2017-12-02 11:56:32","2017-12-02 12:00:28",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,26262,"Subscriber",1979,2
854,"2017-12-02 11:59:47","2017-12-02 12:14:02",3638,"Washington St",40.7242941,-74.0354826,3203,"Hamilton Park",40.727595966,-74.044247311,31743,"Subscriber",1977,2
133,"2017-12-02 12:00:50","2017-12-02 12:03:04",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31680,"Subscriber",1983,1
1281,"2017-12-02 12:01:14","2017-12-02 12:22:35",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29681,"Subscriber",1965,1
648,"2017-12-02 12:01:37","2017-12-02 12:12:25",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29621,"Subscriber",1982,1
239,"2017-12-02 12:02:14","2017-12-02 12:06:13",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29613,"Subscriber",1986,1
138,"2017-12-02 12:03:09","2017-12-02 12:05:27",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31694,"Subscriber",1986,2
440,"2017-12-02 12:04:29","2017-12-02 12:11:50",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3187,"Warren St",40.7211236,-74.03805095,26308,"Subscriber",1986,2
411,"2017-12-02 12:04:48","2017-12-02 12:11:40",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3187,"Warren St",40.7211236,-74.03805095,29600,"Subscriber",1987,1
559,"2017-12-02 12:04:56","2017-12-02 12:14:16",3210,"Pershing Field",40.742677141,-74.051788633,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29598,"Subscriber",1983,1
484,"2017-12-02 12:06:37","2017-12-02 12:14:41",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31843,"Subscriber",1988,1
304,"2017-12-02 12:08:24","2017-12-02 12:13:28",3211,"Newark Ave",40.72152515,-74.046304543,3185,"City Hall",40.7177325,-74.043845,31956,"Subscriber",1981,2
302,"2017-12-02 12:10:26","2017-12-02 12:15:28",3481,"York St",40.71649,-74.04105,3639,"Harborside",40.7192517,-74.034234,31860,"Subscriber",1984,1
140,"2017-12-02 12:10:29","2017-12-02 12:12:50",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,32493,"Subscriber",1983,1
260,"2017-12-02 12:11:43","2017-12-02 12:16:03",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,31689,"Subscriber",1979,2
259,"2017-12-02 12:11:58","2017-12-02 12:16:18",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3213,"Van Vorst Park",40.71848892,-74.047726625,29615,"Subscriber",1986,1
180,"2017-12-02 12:17:07","2017-12-02 12:20:08",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,31694,"Subscriber",1986,2
327,"2017-12-02 12:17:10","2017-12-02 12:22:37",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,26180,"Subscriber",1991,1
501,"2017-12-02 12:19:20","2017-12-02 12:27:42",3213,"Van Vorst Park",40.71848892,-74.047726625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,31690,"Subscriber",1976,2
470,"2017-12-02 12:19:21","2017-12-02 12:27:12",3213,"Van Vorst Park",40.71848892,-74.047726625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,31832,"Subscriber",1972,1
162,"2017-12-02 12:21:07","2017-12-02 12:23:49",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29603,"Subscriber",1991,2
309,"2017-12-02 12:22:05","2017-12-02 12:27:14",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31675,"Subscriber",1968,1
887,"2017-12-02 12:22:21","2017-12-02 12:37:08",3196,"Riverview Park",40.7443187,-74.0439909,3185,"City Hall",40.7177325,-74.043845,29622,"Customer",NULL,0
462,"2017-12-02 12:22:47","2017-12-02 12:30:29",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3184,"Paulus Hook",40.7141454,-74.0335519,31926,"Subscriber",1971,1
4846,"2017-12-02 12:23:39","2017-12-02 13:44:25",3640,"Journal Square",40.73367,-74.0625,3638,"Washington St",40.7242941,-74.0354826,31911,"Customer",NULL,0
752,"2017-12-02 12:25:57","2017-12-02 12:38:29",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,31808,"Subscriber",1988,1
725,"2017-12-02 12:26:26","2017-12-02 12:38:31",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29673,"Subscriber",1986,2
392,"2017-12-02 12:27:12","2017-12-02 12:33:45",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3481,"York St",40.71649,-74.04105,31813,"Subscriber",1991,1
1114,"2017-12-02 12:29:21","2017-12-02 12:47:55",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31843,"Subscriber",1992,1
331,"2017-12-02 12:30:03","2017-12-02 12:35:34",3209,"Brunswick St",40.7241765,-74.0506564,3187,"Warren St",40.7211236,-74.03805095,31835,"Subscriber",1994,1
314,"2017-12-02 12:31:21","2017-12-02 12:36:35",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29681,"Subscriber",1965,1
82,"2017-12-02 12:32:12","2017-12-02 12:33:34",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3213,"Van Vorst Park",40.71848892,-74.047726625,31742,"Subscriber",1981,1
244,"2017-12-02 12:32:15","2017-12-02 12:36:20",3187,"Warren St",40.7211236,-74.03805095,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26168,"Subscriber",1990,1
284,"2017-12-02 12:32:20","2017-12-02 12:37:04",3184,"Paulus Hook",40.7141454,-74.0335519,3481,"York St",40.71649,-74.04105,31926,"Subscriber",1988,1
622,"2017-12-02 12:35:15","2017-12-02 12:45:37",3202,"Newport PATH",40.7272235,-74.0337589,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29611,"Subscriber",1992,1
426,"2017-12-02 12:37:31","2017-12-02 12:44:37",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26292,"Subscriber",1980,1
516,"2017-12-02 12:38:29","2017-12-02 12:47:06",3192,"Liberty Light Rail",40.7112423,-74.0557013,3211,"Newark Ave",40.72152515,-74.046304543,31759,"Subscriber",1971,1
535,"2017-12-02 12:39:33","2017-12-02 12:48:28",3199,"Newport Pkwy",40.7287448,-74.0321082,3184,"Paulus Hook",40.7141454,-74.0335519,31890,"Subscriber",1979,1
151,"2017-12-02 12:44:34","2017-12-02 12:47:05",3206,"Hilltop",40.7311689,-74.0575736,3640,"Journal Square",40.73367,-74.0625,31907,"Subscriber",1988,1
309,"2017-12-02 12:45:43","2017-12-02 12:50:52",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3187,"Warren St",40.7211236,-74.03805095,31912,"Subscriber",1989,1
729,"2017-12-02 12:46:54","2017-12-02 12:59:04",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,31689,"Subscriber",1954,2
433,"2017-12-02 12:49:05","2017-12-02 12:56:18",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,31747,"Subscriber",1962,1
772,"2017-12-02 12:51:44","2017-12-02 13:04:36",3202,"Newport PATH",40.7272235,-74.0337589,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,29586,"Customer",NULL,0
122,"2017-12-02 12:52:16","2017-12-02 12:54:19",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,30643,"Subscriber",NULL,0
396,"2017-12-02 12:52:32","2017-12-02 12:59:08",3203,"Hamilton Park",40.727595966,-74.044247311,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31743,"Subscriber",1979,1
579,"2017-12-02 12:58:02","2017-12-02 13:07:41",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3213,"Van Vorst Park",40.71848892,-74.047726625,26220,"Subscriber",1985,1
354,"2017-12-02 12:58:32","2017-12-02 13:04:27",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,31811,"Subscriber",1980,1
1500,"2017-12-02 12:59:42","2017-12-02 13:24:43",3183,"Exchange Place",40.7162469,-74.0334588,3196,"Riverview Park",40.7443187,-74.0439909,31754,"Subscriber",1977,1
379,"2017-12-02 12:59:58","2017-12-02 13:06:18",3638,"Washington St",40.7242941,-74.0354826,3211,"Newark Ave",40.72152515,-74.046304543,31735,"Subscriber",1964,1
316,"2017-12-02 13:03:41","2017-12-02 13:08:58",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3184,"Paulus Hook",40.7141454,-74.0335519,31940,"Subscriber",1987,1
300,"2017-12-02 13:03:50","2017-12-02 13:08:51",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3639,"Harborside",40.7192517,-74.034234,29616,"Subscriber",1992,2
233,"2017-12-02 13:04:32","2017-12-02 13:08:26",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,31884,"Subscriber",1986,1
911,"2017-12-02 13:07:47","2017-12-02 13:22:58",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31843,"Subscriber",1988,1
1016,"2017-12-02 13:09:14","2017-12-02 13:26:11",3214,"Essex Light Rail",40.7127742,-74.0364857,3638,"Washington St",40.7242941,-74.0354826,26206,"Customer",NULL,0
997,"2017-12-02 13:09:22","2017-12-02 13:25:59",3214,"Essex Light Rail",40.7127742,-74.0364857,3638,"Washington St",40.7242941,-74.0354826,31828,"Customer",NULL,0
552,"2017-12-02 13:09:40","2017-12-02 13:18:53",3199,"Newport Pkwy",40.7287448,-74.0321082,3214,"Essex Light Rail",40.7127742,-74.0364857,26269,"Subscriber",1975,1
161,"2017-12-02 13:10:44","2017-12-02 13:13:25",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,30643,"Subscriber",NULL,0
858,"2017-12-02 13:11:08","2017-12-02 13:25:26",3199,"Newport Pkwy",40.7287448,-74.0321082,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31811,"Customer",NULL,0
112,"2017-12-02 13:11:10","2017-12-02 13:13:02",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31747,"Subscriber",1970,1
272,"2017-12-02 13:12:34","2017-12-02 13:17:07",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31690,"Subscriber",1989,1
366,"2017-12-02 13:13:34","2017-12-02 13:19:41",3187,"Warren St",40.7211236,-74.03805095,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31864,"Subscriber",1995,2
206,"2017-12-02 13:13:39","2017-12-02 13:17:06",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,26213,"Subscriber",1988,1
518,"2017-12-02 13:14:19","2017-12-02 13:22:58",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26268,"Subscriber",1954,1
179,"2017-12-02 13:14:23","2017-12-02 13:17:22",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29672,"Subscriber",1960,1
194,"2017-12-02 13:15:26","2017-12-02 13:18:40",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,20068,"Subscriber",1976,1
333,"2017-12-02 13:15:43","2017-12-02 13:21:16",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3211,"Newark Ave",40.72152515,-74.046304543,26189,"Subscriber",1974,1
